epoch time,date & time,smell value,skewed latitude,skewed longitude,zipcode,smell description,symptoms,additional comments
1579021404,01/14/2020 12:03:24 -05:00,4,40.4819,-79.9337,15201,Sulfuric,,
1579021507,01/14/2020 12:05:07 -05:00,5,40.4281,-80.0163,15211,Industrial ,,
1579022075,01/14/2020 12:14:35 -05:00,3,40.3475,-79.9341,15122,Strong burning smell,"Eye irritation, headache ",
1579022595,01/14/2020 12:23:15 -05:00,5,40.323,-80.0467,15102,Industrial ,Asthmatic ,"This was in Mt Lebanon, PA when dropping off my kid at preschool "
1579022698,01/14/2020 12:24:58 -05:00,4,40.418,-79.8448,15221,Burning oil,"Throat irritation, short of breath","It was better early AM than it has the last two days, but today starting around 11am it was back to terrible fumes when I opened my back door. "
1579022800,01/14/2020 12:26:40 -05:00,1,40.4421,-79.9954,15219,,,
1579022814,01/14/2020 12:26:54 -05:00,4,40.4781,-79.9266,15206,"Industrial, sulfur",Respiratory problems,
1579022822,01/14/2020 12:27:02 -05:00,4,40.4305,-79.9804,15203,Sulfur ,,
1579022856,01/14/2020 12:27:36 -05:00,3,40.3714,-80.0376,15228,,,
1579022905,01/14/2020 12:28:25 -05:00,4,40.3736,-80.012,15234,Industrial,,
1579023034,01/14/2020 12:30:34 -05:00,4,40.3875,-80.0938,15106,Sewage,,
1579023121,01/14/2020 12:32:01 -05:00,1,40.4541,-79.938,15232,,,
1579023184,01/14/2020 12:33:04 -05:00,5,40.4433,-79.9957,15219,Sulphur,,
1579023657,01/14/2020 12:40:57 -05:00,5,40.4333,-79.7922,15146,Industry ,Headache ,
1579024394,01/14/2020 12:53:14 -05:00,3,40.4748,-79.8341,15235,industrial ,hard to breathe and bothers eyes ,
1579024983,01/14/2020 13:03:03 -05:00,3,40.3578,-80.0441,15228,"Rotten egg, foul smelling. ",,This was at 8:15/8:30 this morning. 
1579025410,01/14/2020 13:10:10 -05:00,4,40.4152,-79.8242,15145,Industrial ,,
1579025770,01/14/2020 13:16:10 -05:00,4,40.475,-79.8344,15235,industrial,hard to breathe and bothers eyes ,the health department must do something about poor air quality i can’t even breathe inside my house and ii know the people that lives in clairton have it worst you must protect the population including animals 
1579026099,01/14/2020 13:21:39 -05:00,5,40.2592,-79.922,15025,Industrial ,"Cough/headache, nausea ","This is getting ridiculous,  someone needs to investigate how much pollution they're putting out at the marathon/Ashland oil,  has to be wayyyy over the limit like almost everyday"
1579026365,01/14/2020 13:26:05 -05:00,4,40.3829,-80.0559,15243,Sulfur,,
1579027145,01/14/2020 13:39:05 -05:00,5,40.4966,-79.9048,15215,Sulfuric chemical bitter ,Headache eyes nose and throat irritation ,
1579027221,01/14/2020 13:40:21 -05:00,4,40.4857,-80.046,15212,,,Disgusting cr*p. I wish it doable to move my entire family away from here. 2nd report.
1579028078,01/14/2020 13:54:38 -05:00,3,40.5202,-80.1751,15108,industrial chemical,,
1579028559,01/14/2020 14:02:39 -05:00,2,40.3591,-80.0479,15228,,,
1579028755,01/14/2020 14:05:55 -05:00,1,40.4576,-79.9164,15206,,,
1579029688,01/14/2020 14:21:28 -05:00,4,40.3481,-79.8185,15131,,,
1579029912,01/14/2020 14:25:12 -05:00,3,40.4265,-79.8934,15218,"Industrial, exhaust ",,
1579030026,01/14/2020 14:27:06 -05:00,1,40.549,-80.0263,15237,,,
1579032035,01/14/2020 15:00:35 -05:00,5,40.3904,-79.8701,15122,Industrial moth balls,Headache,
1579032225,01/14/2020 15:03:45 -05:00,4,40.3756,-79.8429,15110,Moth balls,,
1579032366,01/14/2020 15:06:06 -05:00,3,40.4246,-79.8777,15218,,,
1579033651,01/14/2020 15:27:31 -05:00,5,40.385,-79.912,15120,Industrial ,"Burning eyes, headaches",
1579034483,01/14/2020 15:41:23 -05:00,5,40.4588,-79.9185,15206,Burned coffee rubber smell,," Same usual stink after beautiful clean air for a day or two
We’re being poisoned "
1579034669,01/14/2020 15:44:29 -05:00,5,40.3046,-79.8662,15037,gas,,
1579035960,01/14/2020 16:06:00 -05:00,3,40.4606,-79.9307,15206,,,
1579036306,01/14/2020 16:11:46 -05:00,3,40.4808,-79.9589,15201,Burning rubber,No,
1579036852,01/14/2020 16:20:52 -05:00,4,40.274,-79.8731,15037,Industrial,Toxic smell,
1579038883,01/14/2020 16:54:43 -05:00,4,40.4373,-79.9727,15219,"Sulfur, industrial ",,
1579039054,01/14/2020 16:57:34 -05:00,4,40.4238,-80.1062,15205,Burning ,,
1579039346,01/14/2020 17:02:26 -05:00,1,40.4781,-79.9351,15201,,,
1579040260,01/14/2020 17:17:40 -05:00,3,40.4154,-79.9268,15217,,,Sulfer smell from the waterfront. What can we do about this ? I
1579042538,01/14/2020 17:55:38 -05:00,4,40.3978,-79.8602,15104,Steel mill. Smells like burning plastic ,,
1579042610,01/14/2020 17:56:50 -05:00,4,40.3981,-79.8611,15104,Edgar Thomson Works. Smells like burning plastic ,,
1579042636,01/14/2020 17:57:16 -05:00,5,40.5341,-79.8734,15238,Sulfur and old mushrooms,,"Walked outside to turn the grill on and it stinks again, this time like old mushrooms or sulfur. Disgusting."
1579043109,01/14/2020 18:05:09 -05:00,3,40.3058,-79.8863,15025,Sewage stink ,Asthma symptoms ,
1579045036,01/14/2020 18:37:16 -05:00,3,40.3593,-80.0478,15228,Smoky,,
1579045551,01/14/2020 18:45:51 -05:00,5,40.3892,-79.8585,15122,Rotten eggs/burning,Can’t take a full breath in ,
1579046455,01/14/2020 19:00:55 -05:00,3,40.4479,-79.9347,15217,Sulfur,,
1579046492,01/14/2020 19:01:32 -05:00,1,40.3939,-80.0749,15220,,,
1579046743,01/14/2020 19:05:43 -05:00,4,40.4225,-79.849,15221,Like burning wood or something like that ,"My eyes were watering nonstop for at least an hour, I went to the door & opened it, right away I smelled burning, I can’t imagine that someone burning a fireplace would affect me so drastically? ",
1579047301,01/14/2020 19:15:01 -05:00,5,40.4212,-79.8476,15221,"Continued burning odor, somewhat like wood, but there’s more to it, I can’t describe it?","A headache from earlier in day is now returning, my eyes are really sore from all of the watering a bit earlier in the day as well ","I just put in one report and as soon as I’d done so, I realized that my eyes continued to burn & the odor is getting bad again, there’s no escaping it! "
1579049697,01/14/2020 19:54:57 -05:00,3,40.3392,-79.8132,15131,Rotten egg,,
1579049750,01/14/2020 19:55:50 -05:00,2,40.4434,-80.0066,15222,,,
1579049895,01/14/2020 19:58:15 -05:00,1,40.6315,-80.052,15090,,,
1579049932,01/14/2020 19:58:52 -05:00,1,40.6299,-80.0521,15090,,,
1579049950,01/14/2020 19:59:10 -05:00,1,40.6307,-80.0524,15090,,,
1579050045,01/14/2020 20:00:45 -05:00,2,40.3952,-79.9714,15227,"No rotten eggs here, my eggs are quite fresh. ",Omlets,
1579051069,01/14/2020 20:17:49 -05:00,5,40.4143,-79.9227,15217,"Sulfur, cyclohexane","Burning nostrils, nausea",Second report today. Smell has gotten much worse since evening rush hour. 
1579052107,01/14/2020 20:35:07 -05:00,1,40.4348,-79.9302,15217,,,
1579052458,01/14/2020 20:40:58 -05:00,2,40.3883,-80.0516,15216,,,
1579053193,01/14/2020 20:53:13 -05:00,3,40.3807,-79.8596,15110,Industrial ,Eye irritation ,
1579054151,01/14/2020 21:09:11 -05:00,5,40.4366,-79.8875,15221,Chemical smell ,"Smell that was so strong that you could taste it, sore throat, burning eyes",Very strong chemical smell at 400 block of hampton Avenue in regent square area of Wilkinsburg 
1579054256,01/14/2020 21:10:56 -05:00,4,40.386,-80.0343,15216,"Mold, mildew or rotten eggs ",Headache ,
1579055495,01/14/2020 21:31:35 -05:00,1,40.4796,-80.0107,15214,,,
1579055816,01/14/2020 21:36:56 -05:00,3,40.4257,-79.923,15217,smoke or industrial,"headache, burning eyes, butning throat, fatigue",multiple people in the house do not feel well today
1579056170,01/14/2020 21:42:50 -05:00,3,40.4465,-79.9079,15208,Industrial,Sore throat,
1579056724,01/14/2020 21:52:04 -05:00,4,40.48,-79.9556,15201,industrial,,
1579056745,01/14/2020 21:52:25 -05:00,4,40.2905,-79.8058,15135,"Industrial odor, smog",Sinus irritation and headache,
1579088459,01/15/2020 06:40:59 -05:00,3,40.4698,-79.9571,15201,Sulfur ,,
1579089803,01/15/2020 07:03:23 -05:00,1,40.4458,-79.8983,15208,,,
1579090705,01/15/2020 07:18:25 -05:00,2,40.422,-79.9228,15217,,,
1579091849,01/15/2020 07:37:29 -05:00,4,40.4525,-79.9366,15232,,,
1579092560,01/15/2020 07:49:20 -05:00,3,40.4318,-79.9326,15217,,,
1579093134,01/15/2020 07:58:54 -05:00,4,40.2904,-79.8028,15135,Industrial,"Nasal irritant, respiratory distress",Worse this morning than it was last night.
1579093462,01/15/2020 08:04:22 -05:00,5,40.3764,-79.8065,15137,Mill,Sulfur,"Smoke in east McKeesport,Braddock ,North Versailles,North Braddock terrible "
1579093742,01/15/2020 08:09:02 -05:00,4,40.3962,-80.0519,15216,Industrial ,Nasal irritation ,Health department- report of bad smell 
1579093830,01/15/2020 08:10:30 -05:00,4,40.3784,-80.0272,15228,"Rotten eggs, sulpher, ","Nausea, asthma symptoms are back, chest pains ","The air is thick, it’s getting harder to breath,  think j am going to buy my family masks "
1579094156,01/15/2020 08:15:56 -05:00,5,40.421,-79.9413,15207,Satan's exhaust hole ,,
1579094303,01/15/2020 08:18:23 -05:00,4,40.4375,-79.8805,15221,Diesel ,Headache ,
1579094676,01/15/2020 08:24:36 -05:00,2,40.4482,-79.908,15208,Woodsy haze,,
1579095367,01/15/2020 08:36:07 -05:00,5,40.3459,-79.8914,15034,,,
1579096186,01/15/2020 08:49:46 -05:00,4,40.3192,-79.8988,15025,Sulphur,,
1579096486,01/15/2020 08:54:46 -05:00,1,40.4319,-79.8946,15218,,,
1579096503,01/15/2020 08:55:03 -05:00,5,40.3302,-79.8653,15133,Industrial burning ,Sinus irritation and sore throat,Once again you can see it hanging in the air 
1579096719,01/15/2020 08:58:39 -05:00,3,40.422,-79.8926,15218,Woodsmoke,,
1579096812,01/15/2020 09:00:12 -05:00,4,40.3603,-79.8736,15122,n*sty chemical ,,
1579096960,01/15/2020 09:02:40 -05:00,3,40.4328,-79.795,15146,industrial ,headache,
1579097886,01/15/2020 09:18:06 -05:00,4,40.4258,-79.8841,15218,,,
1579097926,01/15/2020 09:18:46 -05:00,3,40.4233,-79.8676,15221,,,
1579098183,01/15/2020 09:23:03 -05:00,3,40.4154,-79.8447,15221,Chemical burning,"Annoyance, anger",Increase the fines for largest offenders!
1579098205,01/15/2020 09:23:25 -05:00,4,40.4296,-79.8798,15218,"Sulfur, industrial ",,
1579098633,01/15/2020 09:30:33 -05:00,4,40.3486,-79.8931,15034,,,
1579098655,01/15/2020 09:30:55 -05:00,5,40.3502,-79.8933,15034,,,
1579098832,01/15/2020 09:33:52 -05:00,3,40.4748,-79.971,15209,industrial. smoggy,,
1579098896,01/15/2020 09:34:56 -05:00,5,40.3504,-79.8901,15034,Clariton mill,,Inversion beginning. Fog smog developing.
1579099063,01/15/2020 09:37:43 -05:00,3,40.4273,-79.8823,15218,Coal. Hillside view is opaque.,,
1579099175,01/15/2020 09:39:35 -05:00,4,40.4376,-79.896,15221,Burnt snakes,Nose irritation,
1579099209,01/15/2020 09:40:09 -05:00,3,40.4244,-79.8856,15218,,,
1579099279,01/15/2020 09:41:19 -05:00,3,40.421,-80.0386,15220,Industrial,,
1579099297,01/15/2020 09:41:37 -05:00,5,40.4319,-79.894,15218,very strong tar & sulphur smell,,
1579099395,01/15/2020 09:43:15 -05:00,3,40.3442,-79.8763,15133,,,
1579099540,01/15/2020 09:45:40 -05:00,4,40.4593,-79.9117,15206,Like burning rubber,,
1579099604,01/15/2020 09:46:44 -05:00,4,40.4563,-79.919,15206,,,
1579100245,01/15/2020 09:57:25 -05:00,4,40.4324,-79.8763,15218,Industrial ,,
1579100660,01/15/2020 10:04:20 -05:00,3,40.3767,-80.0232,15228,Industrial,"Sore throat, nausea, headache",
1579100707,01/15/2020 10:05:07 -05:00,3,40.445,-79.9152,15217,"Industrial, sulfurous",,
1579100783,01/15/2020 10:06:23 -05:00,5,40.4303,-79.8935,15218,Sulphuric ,"headache, hard to breath",Wearing my PM2.5 mask today and I can still smell enough of the foul air to be nauseated.
1579101009,01/15/2020 10:10:09 -05:00,5,40.5111,-80.1025,15202,Strong chemical smell. Odor is coming from Neville Island.,Headache,
1579101174,01/15/2020 10:12:54 -05:00,5,40.4661,-79.9421,15224,Industrial,"Sore throat, difficulty breathing",
1579101241,01/15/2020 10:14:01 -05:00,5,40.4417,-79.8889,15221,,,
1579101399,01/15/2020 10:16:39 -05:00,3,40.3953,-80.0167,15226,,,
1579101419,01/15/2020 10:16:59 -05:00,3,40.4706,-79.9162,15206,,,
1579101662,01/15/2020 10:21:02 -05:00,1,40.4548,-79.9371,15232,,,
1579102319,01/15/2020 10:31:59 -05:00,2,40.421,-79.9237,15217,Acrid,,
1579102509,01/15/2020 10:35:09 -05:00,3,40.4112,-79.9056,15120,Woodsmoke,Sneezing,
1579102720,01/15/2020 10:38:40 -05:00,3,40.5126,-79.9217,15215,"Sulfur, industrial ",,
1579102819,01/15/2020 10:40:19 -05:00,3,40.4349,-79.8951,15221,,,
1579103633,01/15/2020 10:53:53 -05:00,2,40.443,-79.8953,15221,,,
1579103677,01/15/2020 10:54:37 -05:00,3,40.4534,-79.9191,15206,Sulfury,Nasal congestion & coughing,Do something!!?? 
1579104568,01/15/2020 11:09:28 -05:00,3,40.3768,-79.8434,15110,Industrial moth balls,Headache,
1579104917,01/15/2020 11:15:17 -05:00,4,40.4473,-79.9419,15213,,,
1579105171,01/15/2020 11:19:31 -05:00,1,40.3804,-80.0779,15243,,,
1579105603,01/15/2020 11:26:43 -05:00,3,40.3492,-79.8652,15132,Industrial? Rotten eggs,,
1579106473,01/15/2020 11:41:13 -05:00,4,40.4826,-79.9333,15201,Sulfuric,Headache,
1579107100,01/15/2020 11:51:40 -05:00,4,40.4737,-79.8542,15147,Natural gas/rotten eggs,,
1579107274,01/15/2020 11:54:34 -05:00,5,40.4282,-79.896,15218,Sulfur,"Sinus irritation, general irritation ",
1579107711,01/15/2020 12:01:51 -05:00,5,40.2901,-79.8036,15135,Chemical,My daughter and I have not been able to take a deep breathe for two days.  Using our rescue inhalers.,"What is Elizabeth Township hiding?

Is sad to realize I do not need an inhaler when we travel outside this state.

What’s going on?

Why are so many kids sick at William Penn Elementary?

"
1579108881,01/15/2020 12:21:21 -05:00,4,40.4247,-79.8521,15221,industrial ,,
1579109039,01/15/2020 12:23:59 -05:00,5,40.4322,-79.7947,15146,Industrial,Headache,
1579110064,01/15/2020 12:41:04 -05:00,4,40.4322,-79.8863,15218,"Industrial smell, sulfur","Eye irritation, throat irritation. ",
1579111289,01/15/2020 13:01:29 -05:00,4,40.4852,-80.0496,15212,,,
1579111696,01/15/2020 13:08:16 -05:00,3,40.412,-79.905,15120,,,
1579111895,01/15/2020 13:11:35 -05:00,4,40.4287,-79.886,15218,,,
1579111985,01/15/2020 13:13:05 -05:00,3,40.4321,-79.9272,15217,"Industrial exhaust, sulfur",,
1579112102,01/15/2020 13:15:02 -05:00,3,40.4563,-79.9207,15206,,Sore throat,
1579112124,01/15/2020 13:15:24 -05:00,3,40.4752,-79.9632,15201,Smoke ,,Visible smoke haze
1579112159,01/15/2020 13:15:59 -05:00,3,40.4371,-79.8949,15221,,,
1579113102,01/15/2020 13:31:42 -05:00,2,40.4447,-79.9016,15208,Industrial,No,
1579113745,01/15/2020 13:42:25 -05:00,4,40.4559,-79.9207,15206,Rotten eggs,Sore throat,
1579113875,01/15/2020 13:44:35 -05:00,3,40.4575,-79.9187,15206,Sewer,,
1579114121,01/15/2020 13:48:41 -05:00,4,40.4973,-79.8912,15238,Rotten eggs and sewage,,This city smells all the time it’s n*sty 
1579114147,01/15/2020 13:49:07 -05:00,3,40.4553,-79.9132,15206,Coke works,Annoyance ,
1579114251,01/15/2020 13:50:51 -05:00,5,40.4454,-79.9304,15217,,,
1579114782,01/15/2020 13:59:42 -05:00,3,40.4323,-79.9944,15203,,,
1579114909,01/15/2020 14:01:49 -05:00,4,40.3675,-80.041,15228,Woodsmoke,Sore throat ,
1579115294,01/15/2020 14:08:14 -05:00,4,40.4556,-79.9738,15222,Industrial? Acrid. ,,
1579116227,01/15/2020 14:23:47 -05:00,3,40.4454,-79.9311,15217,Sulfur,,
1579116780,01/15/2020 14:33:00 -05:00,3,40.4258,-79.9221,15217,industrial,"burning eyes, asthma, congested nose, headache, fatigue",
1579117427,01/15/2020 14:43:47 -05:00,5,40.4438,-79.9632,15213,Sulfur ,Headache ,I can smell the pollution from inside my workplace. When will this public health threat be taken seriously? 
1579117444,01/15/2020 14:44:04 -05:00,5,40.4432,-79.9579,15213,Sulfur,Sore throat and sneezin,"It's so bad it smells indoors. At this point, the health department is just ignoring the problem and is negligent."
1579117628,01/15/2020 14:47:08 -05:00,3,40.3234,-79.9298,15025,Clariton coke works ,Eye irritation ,Weather should not be a pollution control. Do something 
1579117979,01/15/2020 14:52:59 -05:00,5,40.3953,-80.0365,15216,Coke oven,Probably cancer for my whole family,
1579118101,01/15/2020 14:55:01 -05:00,3,40.5075,-79.8523,15238,industrial,,
1579118714,01/15/2020 15:05:14 -05:00,3,40.3758,-80.035,15228,Sulfur,,
1579118860,01/15/2020 15:07:40 -05:00,4,40.3645,-79.9743,15227,Industrial ,,
1579118926,01/15/2020 15:08:46 -05:00,2,40.3586,-80.0473,15228,Smoky. Industrial ,,
1579118975,01/15/2020 15:09:35 -05:00,3,40.3571,-80.0481,15228,,,
1579119089,01/15/2020 15:11:29 -05:00,3,40.3774,-80.0438,15228,"Smog, industrial smoke",Sore throat,
1579119394,01/15/2020 15:16:34 -05:00,3,40.2764,-79.7983,15018,,,"Lincoln borough , smog from clairton Mill"
1579119950,01/15/2020 15:25:50 -05:00,1,40.4305,-79.8691,15221,,,
1579120040,01/15/2020 15:27:20 -05:00,4,40.3767,-79.9712,15227,Industrial stink,Throat irritation,
1579120087,01/15/2020 15:28:07 -05:00,5,40.4382,-79.9867,15219,Rotten eggs ,,I have a toddler who wants to play outside. It makes me sad that it smells.
1579120158,01/15/2020 15:29:18 -05:00,3,40.364,-80.0391,15234,Industrial,,
1579120661,01/15/2020 15:37:41 -05:00,4,40.4255,-79.9651,15203,Industrial ,Irritation in eyes and nose ,"No doubt it’s the mon valley. Clairton and Braddock. 

Disgraceful. "
1579120950,01/15/2020 15:42:30 -05:00,4,40.2641,-79.9064,15025,,,
1579121018,01/15/2020 15:43:38 -05:00,4,40.3818,-80.0475,15228,"Industrial, burning",Headache ,
1579121080,01/15/2020 15:44:40 -05:00,3,40.4338,-80.0116,15211,Exhaust fumes and garbage,,
1579121371,01/15/2020 15:49:31 -05:00,4,40.4799,-79.945,15201,The usual,Resignation,
1579121579,01/15/2020 15:52:59 -05:00,4,40.4753,-79.9583,15201,Industrial,Headache,
1579121783,01/15/2020 15:56:23 -05:00,3,40.4569,-80.0007,15212,some kind of smoke or exhaust from engine,,
1579121988,01/15/2020 15:59:48 -05:00,4,40.3714,-80.0541,15228,Sulfur,Itchy eyes and throat,
1579122952,01/15/2020 16:15:52 -05:00,5,40.4331,-79.8872,15218,Rotten eggs,,
1579122997,01/15/2020 16:16:37 -05:00,4,40.455,-79.9476,15213,Chemical stench,Throat nasal drip mental stress anger ,You should be ashamed of yourselves. How do you sleep at night? 
1579123121,01/15/2020 16:18:41 -05:00,3,40.4455,-79.9624,15213,,,
1579123673,01/15/2020 16:27:53 -05:00,3,40.3959,-79.9428,15203,Natural gas,,Is there a leak somewhere...
1579124064,01/15/2020 16:34:24 -05:00,2,40.4501,-79.9349,15232,,,
1579124239,01/15/2020 16:37:19 -05:00,5,40.394,-80.0357,15216,Rotten eggs,Nausea,It smells like eggs every day now. Can’t even get away from it inside anymore
1579124402,01/15/2020 16:40:02 -05:00,3,40.3977,-80.0491,15216,Rotten eggs,,
1579125063,01/15/2020 16:51:03 -05:00,5,40.4224,-79.9317,15217,,,
1579125280,01/15/2020 16:54:40 -05:00,3,40.3887,-80.0402,15216,Woodsmoke ,,
1579125327,01/15/2020 16:55:27 -05:00,3,40.5018,-80.0468,15202,Sulphur smell,,
1579126343,01/15/2020 17:12:23 -05:00,4,40.4643,-79.9787,15222,,,
1579126469,01/15/2020 17:14:29 -05:00,4,40.4378,-79.9833,15219,Rotten eggs -US Steel (again),Sore throat ,"Health department is helpless, they can do nothing to stop US Steel from the stink coming from their plants."
1579128439,01/15/2020 17:47:19 -05:00,1,40.4885,-80.0524,15202,,,
1579129132,01/15/2020 17:58:52 -05:00,4,40.4341,-79.8784,15218,Industrial smoke,,
1579129506,01/15/2020 18:05:06 -05:00,4,40.3607,-80.0095,15234,"Industrial, Steel production, Smokey, filmy air, white-blue haze or smog on the hillsides everywhere. Combination smell of burning/melted plastic, diesel, coal tar, liquid rubber, and hot cement.","Headache, inside of nose burns when breathing outside, nausea",
1579130149,01/15/2020 18:15:49 -05:00,3,40.5323,-80.0203,15237,Dog food,None,
1579131952,01/15/2020 18:45:52 -05:00,4,40.4055,-79.8721,15104,"Sulphur and tar, as always",,
1579132861,01/15/2020 19:01:01 -05:00,3,40.349,-79.8918,15034,,,
1579133119,01/15/2020 19:05:19 -05:00,4,40.422,-79.8987,15218,Industrial exhaust,,
1579133173,01/15/2020 19:06:13 -05:00,4,40.4272,-79.8596,15221,Sulfur,Coughing,
1579133182,01/15/2020 19:06:22 -05:00,3,40.433,-79.86,15221,,,
1579133450,01/15/2020 19:10:50 -05:00,4,40.4474,-79.8595,15235,,Rotten eggs,
1579133496,01/15/2020 19:11:36 -05:00,2,40.4544,-79.8218,15235,,,
1579133568,01/15/2020 19:12:48 -05:00,4,40.3851,-80.0012,15234,Industrial as usual,Nasal and eye irritation.   Coughing.,
1579134612,01/15/2020 19:30:12 -05:00,3,40.4515,-79.8537,15235,Industrial,,
1579135954,01/15/2020 19:52:34 -05:00,5,40.4083,-79.9016,15120,,,
1579137496,01/15/2020 20:18:16 -05:00,3,40.4256,-79.9336,15217,Industrial,Sore throat ,
1579137608,01/15/2020 20:20:08 -05:00,3,40.3799,-79.8622,15110,Industrial ,Eye irritation ,
1579139163,01/15/2020 20:46:03 -05:00,5,40.4148,-79.8458,15221,"Rank, rancid sulphur ","Headache, sore throat, anger, stress",
1579139720,01/15/2020 20:55:20 -05:00,1,40.3316,-80.0453,15102,,,
1579140118,01/15/2020 21:01:58 -05:00,2,40.3009,-79.8719,15025,Odor of gasoline exhaust freon the hippies driving around attempting to locate odors they can blame on the mill ,"Veganism, hatred for the country in which one lives, and the overwhelming urge to see more working class people unemployed",
1579140654,01/15/2020 21:10:54 -05:00,3,40.4084,-79.9048,15120,Smoky,Throat snd eye irritation.,
1579141281,01/15/2020 21:21:21 -05:00,4,40.4768,-79.9396,15201,Industrial ,,How bad does it have to get until you take action? 
1579141998,01/15/2020 21:33:18 -05:00,5,40.3382,-80.0634,15241,Neighbor was burning trash again... He does it often. And It's highly toxic poisonous smoke.,"Severe headache, lung pain, shortness of breath.","He lives on Cherokee Rd and we will try talking to him about it first, but i doubt that will go well. So we must at least start documenting it every time he burns trash which definitely includes old building/construction materials which may be plastic or rubber and or probably asbestos.  It smells extremely poisonous and toxic because it is. And this affects the entire neighborhood. His air pollution immediately makes any of us who smell it feel sick. It is definitely NOT from wood smoke. It's toxic trash he's burning illegally, and unfortunately frequently. We do not want to call the cops yet cause that would upset him more. But eventually may have to. For now we just need to document it with ACHD.  We may need to ask the health department to contact him, but first we will try politely asking him to stop. Thank you."
1579146534,01/15/2020 22:48:54 -05:00,3,40.4835,-79.9517,15201,"Chemical, industrial","Eye irritation, throat irritation ","Smell, nose and throat irritation compliments of McConway an Torley."
1579147523,01/15/2020 23:05:23 -05:00,5,40.3029,-80.0591,15102,Thick black sulfur smoke,Choking! Fighting for air to breathe!,STOP THIS ATTACK ON OUR LUNGS  NOW!!!
1579147698,01/15/2020 23:08:18 -05:00,4,40.4775,-79.9538,15201,industrial,,
1579149466,01/15/2020 23:37:46 -05:00,4,40.3619,-79.9305,15122,,,
1579152539,01/16/2020 00:28:59 -05:00,5,40.3274,-79.8862,15045,"Sulphur, Clairton mill","Headache, eye irritation","I am getting tired of writing these reports, it’s every day our air is bad.  What’s wrong with ACH.?
Nothing is being done, they just tell us the air is bad, like we don’t already know. DO something, don’t even care if they close the mill.

"
1579153079,01/16/2020 00:37:59 -05:00,2,40.3006,-79.8745,15025,"Odor of gasoline exhaust, most likely caused by the hippies driving around in an attempt to find significant pollution that just isn't there. ","Veganism, hatred for the country in which one lives, and an overwhelming urge to see the middle class unemployed",
1579169258,01/16/2020 05:07:38 -05:00,3,40.4244,-79.9334,15217,Sulfur,,
1579173758,01/16/2020 06:22:38 -05:00,4,40.4026,-79.842,15104,"Industrial, sulfide smell",Sleep disturbance,
1579179015,01/16/2020 07:50:15 -05:00,2,40.3942,-79.9714,15227,"Fresh, not rotten, eggs. Side of bacon. ",It's making me hungry. ,
1579179781,01/16/2020 08:03:01 -05:00,3,40.3851,-79.8244,15137,Sulfur,,
1579180111,01/16/2020 08:08:31 -05:00,3,40.351,-79.8909,15034,,,
1579180485,01/16/2020 08:14:45 -05:00,1,40.6321,-80.0527,15090,,,
1579182799,01/16/2020 08:53:19 -05:00,5,40.2858,-79.8058,15135,"Industrial, diesel exhaust","Headache, breathing problems, nose burning, coughing",
1579185042,01/16/2020 09:30:42 -05:00,3,40.381,-80.049,15228,"Smoke, industrial. ",Annoyed. ,
1579191136,01/16/2020 11:12:16 -05:00,1,40.4579,-79.9458,15224,,,
1579193226,01/16/2020 11:47:06 -05:00,1,40.3827,-80.0774,15243,,,
1579194100,01/16/2020 12:01:40 -05:00,3,40.4798,-79.9708,15209,,,
1579195795,01/16/2020 12:29:55 -05:00,5,40.4063,-79.9113,15120,,,
1579198573,01/16/2020 13:16:13 -05:00,1,40.4249,-79.8695,15221,,,
1579200607,01/16/2020 13:50:07 -05:00,1,40.3054,-79.8753,15025,,,Smells just like roses here!!!
1579204897,01/16/2020 15:01:37 -05:00,2,40.4105,-79.9114,15120,,,
1579205895,01/16/2020 15:18:15 -05:00,2,40.4425,-79.956,15213,,,
1579208174,01/16/2020 15:56:14 -05:00,1,40.4365,-79.8886,15221,,,
1579209418,01/16/2020 16:16:58 -05:00,3,40.3837,-80.0019,15234,Industrial,Same as usual while my body slowly dies.  Hope I can find another job out of this h*ll before I'm another stat.,
1579210620,01/16/2020 16:37:00 -05:00,1,40.4443,-79.9577,15219,,,
1579211529,01/16/2020 16:52:09 -05:00,1,40.4975,-79.8479,15147,,,
1579212175,01/16/2020 17:02:55 -05:00,1,40.4564,-79.9277,15232,,,
1579212231,01/16/2020 17:03:51 -05:00,1,40.4356,-79.8598,15221,,,
1579212319,01/16/2020 17:05:19 -05:00,4,40.5454,-79.834,15238,The usual chemical smells of solvents and adhesives being made at Watson standard in Harwick and it's blowing furiously down our street,,We had such a nice reprieve for a few days we thought maybe they were back to being good neighbors but it doesn't look like that's the case
1579212721,01/16/2020 17:12:01 -05:00,4,40.4319,-79.9159,15217,Rotten eggs,Eye irritation ,
1579214317,01/16/2020 17:38:37 -05:00,4,40.454,-80.005,15212,Sewer gas stink,,
1579218748,01/16/2020 18:52:28 -05:00,1,40.4466,-79.7888,15146,,,
1579221512,01/16/2020 19:38:32 -05:00,1,40.6301,-80.0537,15090,,,
1579222318,01/16/2020 19:51:58 -05:00,5,40.3275,-79.8839,15045,Industrial,Headache scratchy throat,
1579224556,01/16/2020 20:29:16 -05:00,5,40.3022,-79.8716,15025,"Trees , hard wood ",Boogers and diarrhea ,
1579225216,01/16/2020 20:40:16 -05:00,3,40.5246,-80.0155,15237,,,
